# ENG-BREP design lane -- archived probe output
#
# Task B item 1: flat family (both preferences) vs libpcre2, 10,032 pairs, U9-shape classifier column
#
date:        2026-08-16T17:46:27Z
repo commit: 0b9da1f14436cd3c18f4994b0ffef0d74b8bfcd7  (branch lane/nestedlazy)
gcc:         gcc (Ubuntu 15.2.0-16ubuntu1) 15.2.0
python:      Python 3.14.4
host:        Linux 7.0.0-29-generic, 12 cores
#
# EVIDENCE, NEVER AN ORACLE: no check reads this file.
#
pref	pfx	body	count	follow	verdict	why	py_status	pcre2_status	u9_shape
greedy	(?:z|)	(?:a|)	?	(?:c|d)	no	nullable-body	same	same	False
greedy	(?:z|)	(?:a|)	?	a	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:a|)	?	[ac]	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:a|)	?	b?c	no	nullable-body	same	same	False
greedy	(?:z|)	(?:a|)	?		no	nullable-body	same	same	False
greedy	(?:z|)	(?:a|)	?	c?	no	nullable-body	same	same	False
greedy	(?:z|)	(?:a|)	?	$	no	overlap:a	same	same	False
greedy	(?:z|)	(?:a|)	?	ac	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:a|)	?	(?:c|a)	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:a|)	?	b	no	nullable-body	same	same	False
greedy	(?:z|)	(?:a|)	?	ab	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:a|)	?	bc	no	nullable-body	same	same	False
greedy	(?:z|)	(?:a|)	?	\\b	no	nullable-body	same	same	False
greedy	(?:z|)	(?:a|)	?	\\bc	no	nullable-body	same	same	False
greedy	(?:z|)	(?:a|)	?	\\B	no	nullable-body	same	same	False
greedy	(?:z|)	(?:a|)	?	\\Bc	no	nullable-body	same	same	False
greedy	(?:z|)	(?:a|)	?	^	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	{0,4}	c	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,4}	[cd]	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,4}	(?:c|d)	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,4}	a	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{0,4}	[ac]	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{0,4}	b?c	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,4}		no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,4}	c?	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,4}	$	no	overlap:a	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,4}	ac	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{0,4}	(?:c|a)	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{0,4}	b	no	not-prefix-free	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{0,4}	ab	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{0,4}	bc	no	not-prefix-free	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{0,4}	\\b	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,4}	\\bc	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,4}	\\B	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,4}	\\Bc	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,4}	^	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{1,3}	c	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{1,3}	[cd]	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{1,3}	(?:c|d)	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{1,3}	a	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{1,3}	[ac]	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{1,3}	b?c	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{1,3}		no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{1,3}	c?	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{1,3}	$	no	overlap:a	same	same	True
greedy	(?:z|)	(?:ab|a)	{1,3}	ac	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{1,3}	(?:c|a)	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{1,3}	b	no	not-prefix-free	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{1,3}	ab	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{1,3}	bc	no	not-prefix-free	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{1,3}	\\b	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{1,3}	\\bc	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{1,3}	\\B	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{1,3}	\\Bc	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{1,3}	^	no	overlap:a	same	same	True
greedy	(?:z|)	(?:ab|a)	{2,2}	c	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{2,2}	[cd]	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{2,2}	(?:c|d)	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{2,2}	a	no	overlap:a	same	same	True
greedy	(?:z|)	(?:ab|a)	{2,2}	[ac]	no	overlap:a	same	same	True
greedy	(?:z|)	(?:ab|a)	{2,2}	b?c	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{2,2}		no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{2,2}	c?	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{2,2}	$	no	overlap:a	same	same	True
greedy	(?:z|)	(?:ab|a)	{2,2}	ac	no	overlap:a	same	same	True
greedy	(?:z|)	(?:ab|a)	{2,2}	(?:c|a)	no	overlap:a	same	same	True
greedy	(?:z|)	(?:ab|a)	{2,2}	b	no	not-prefix-free	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{2,2}	ab	no	overlap:a	same	same	True
greedy	(?:z|)	(?:ab|a)	{2,2}	bc	no	not-prefix-free	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{2,2}	\\b	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{2,2}	\\bc	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{2,2}	\\B	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{2,2}	\\Bc	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{2,2}	^	no	overlap:a	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,2}	c	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,2}	[cd]	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,2}	(?:c|d)	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,2}	a	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{0,2}	[ac]	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{0,2}	b?c	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,2}		no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,2}	c?	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,2}	$	no	overlap:a	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,2}	ac	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{0,2}	(?:c|a)	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{0,2}	b	no	not-prefix-free	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{0,2}	ab	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{0,2}	bc	no	not-prefix-free	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{0,2}	\\b	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,2}	\\bc	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,2}	\\B	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,2}	\\Bc	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{0,2}	^	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{3,}	c	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{3,}	[cd]	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{3,}	(?:c|d)	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{3,}	a	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{3,}	[ac]	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{3,}	b?c	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{3,}		no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{3,}	c?	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{3,}	$	no	overlap:a	same	same	True
greedy	(?:z|)	(?:ab|a)	{3,}	ac	no	overlap:a	same	same	True
greedy	(?:z|)	(?:ab|a)	{3,}	(?:c|a)	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{3,}	b	no	not-prefix-free	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{3,}	ab	no	overlap:a	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{3,}	bc	no	not-prefix-free	DIVERGES	DIVERGES	True
greedy	(?:z|)	(?:ab|a)	{3,}	\\b	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{3,}	\\bc	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{3,}	\\B	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{3,}	\\Bc	no	not-prefix-free	same	same	True
greedy	(?:z|)	(?:ab|a)	{3,}	^	no	overlap:a	same	same	True
greedy	(?:z|)	(?:ab|a)	*	c	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	*	[cd]	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	*	(?:c|d)	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	*	a	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	*	[ac]	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	*	b?c	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	*		no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	*	c?	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	*	$	no	overlap:a	same	same	False
greedy	(?:z|)	(?:ab|a)	*	ac	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	*	(?:c|a)	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	*	b	no	not-prefix-free	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	*	ab	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	*	bc	no	not-prefix-free	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	*	\\b	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	*	\\bc	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	*	\\B	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	*	\\Bc	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	*	^	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	+	c	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	+	[cd]	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	+	(?:c|d)	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	+	a	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	+	[ac]	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	+	b?c	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	+		no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	+	c?	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	+	$	no	overlap:a	same	same	False
greedy	(?:z|)	(?:ab|a)	+	ac	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	+	(?:c|a)	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	+	b	no	not-prefix-free	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	+	ab	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	+	bc	no	not-prefix-free	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	+	\\b	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	+	\\bc	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	+	\\B	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	+	\\Bc	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	+	^	no	overlap:a	same	same	False
greedy	(?:z|)	(?:ab|a)	?	c	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	?	[cd]	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	?	(?:c|d)	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	?	a	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	?	[ac]	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	?	b?c	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	?		no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	?	c?	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	?	$	no	overlap:a	same	same	False
greedy	(?:z|)	(?:ab|a)	?	ac	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	?	(?:c|a)	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	?	b	no	not-prefix-free	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	?	ab	no	overlap:a	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	?	bc	no	not-prefix-free	DIVERGES	DIVERGES	False
greedy	(?:z|)	(?:ab|a)	?	\\b	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	?	\\bc	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	?	\\B	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	?	\\Bc	no	not-prefix-free	same	same	False
greedy	(?:z|)	(?:ab|a)	?	^	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{0,4}	c	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,4}	[cd]	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,4}	(?:c|d)	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,4}	a	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{0,4}	[ac]	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{0,4}	b?c	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,4}		no	lazy+nullable-rest	DIVERGES	DIVERGES	False
lazy		a	{0,4}	c?	no	lazy+nullable-rest	DIVERGES	DIVERGES	False
lazy		a	{0,4}	$	no	overlap:a	same	same	False
lazy		a	{0,4}	ac	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{0,4}	(?:c|a)	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{0,4}	b	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,4}	ab	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{0,4}	bc	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,4}	\\b	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,4}	\\bc	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,4}	\\B	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,4}	\\Bc	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,4}	^	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{1,3}	c	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{1,3}	[cd]	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{1,3}	(?:c|d)	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{1,3}	a	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{1,3}	[ac]	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{1,3}	b?c	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{1,3}		no	lazy+nullable-rest	DIVERGES	DIVERGES	False
lazy		a	{1,3}	c?	no	lazy+nullable-rest	DIVERGES	DIVERGES	False
lazy		a	{1,3}	$	no	overlap:a	same	same	False
lazy		a	{1,3}	ac	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{1,3}	(?:c|a)	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{1,3}	b	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{1,3}	ab	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{1,3}	bc	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{1,3}	\\b	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{1,3}	\\bc	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{1,3}	\\B	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{1,3}	\\Bc	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{1,3}	^	no	overlap:a	same	same	False
lazy		a	{2,2}	c	possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{2,2}	[cd]	possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{2,2}	(?:c|d)	possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{2,2}	a	possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{2,2}	[ac]	possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{2,2}	b?c	possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{2,2}		possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{2,2}	c?	possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{2,2}	$	possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{2,2}	ac	possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{2,2}	(?:c|a)	possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{2,2}	b	possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{2,2}	ab	possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{2,2}	bc	possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{2,2}	\\b	possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{2,2}	\\bc	possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{2,2}	\\B	possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{2,2}	\\Bc	possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{2,2}	^	possessifiable	exact-count+unique-iteration	same	same	False
lazy		a	{0,2}	c	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,2}	[cd]	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,2}	(?:c|d)	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,2}	a	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{0,2}	[ac]	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{0,2}	b?c	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,2}		no	lazy+nullable-rest	DIVERGES	DIVERGES	False
lazy		a	{0,2}	c?	no	lazy+nullable-rest	DIVERGES	DIVERGES	False
lazy		a	{0,2}	$	no	overlap:a	same	same	False
lazy		a	{0,2}	ac	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{0,2}	(?:c|a)	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{0,2}	b	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,2}	ab	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{0,2}	bc	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,2}	\\b	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,2}	\\bc	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,2}	\\B	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,2}	\\Bc	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{0,2}	^	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{3,}	c	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{3,}	[cd]	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{3,}	(?:c|d)	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{3,}	a	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{3,}	[ac]	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{3,}	b?c	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{3,}		no	lazy+nullable-rest	DIVERGES	DIVERGES	False
lazy		a	{3,}	c?	no	lazy+nullable-rest	DIVERGES	DIVERGES	False
lazy		a	{3,}	$	no	overlap:a	same	same	False
lazy		a	{3,}	ac	no	overlap:a	same	same	False
lazy		a	{3,}	(?:c|a)	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	{3,}	b	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{3,}	ab	no	overlap:a	same	same	False
lazy		a	{3,}	bc	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{3,}	\\b	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{3,}	\\bc	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{3,}	\\B	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{3,}	\\Bc	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	{3,}	^	no	overlap:a	same	same	False
lazy		a	*	c	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	*	[cd]	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	*	(?:c|d)	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	*	a	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	*	[ac]	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	*	b?c	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	*		no	lazy+nullable-rest	DIVERGES	DIVERGES	False
lazy		a	*	c?	no	lazy+nullable-rest	DIVERGES	DIVERGES	False
lazy		a	*	$	no	overlap:a	same	same	False
lazy		a	*	ac	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	*	(?:c|a)	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	*	b	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	*	ab	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	*	bc	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	*	\\b	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	*	\\bc	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	*	\\B	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	*	\\Bc	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	*	^	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	+	c	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	+	[cd]	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	+	(?:c|d)	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	+	a	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	+	[ac]	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	+	b?c	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	+		no	lazy+nullable-rest	DIVERGES	DIVERGES	False
lazy		a	+	c?	no	lazy+nullable-rest	DIVERGES	DIVERGES	False
lazy		a	+	$	no	overlap:a	same	same	False
lazy		a	+	ac	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	+	(?:c|a)	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	+	b	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	+	ab	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	+	bc	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	+	\\b	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	+	\\bc	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	+	\\B	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	+	\\Bc	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	+	^	no	overlap:a	same	same	False
lazy		a	?	c	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	?	[cd]	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	?	(?:c|d)	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
lazy		a	?	a	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	?	[ac]	no	overlap:a	DIVERGES	DIVERGES	False
lazy		a	?	b?c	possessifiable	disjoint+unique-iteration+non-nullable-rest	same	same	False
